Particle 298: Vec3(x=2.84584069018697, y=3.061706846571829, z=2.6975961505687325) nm
Particle 299: Vec3(x=2.836652304714484, y=3.0619542817466905, z=2.8606353391747645) nm
Particle 300: Vec3(x=0.11180219044690821, y=-0.003842285246222302, z=3.0889433904294488) nm
Particle 301: Vec3(x=0.11163041958456715, y=0.06729433157066923, z=3.1592253407484376) nm
Particle 302: Vec3(x=0.07093063589850508, y=0.03209056511215049, z=3.0050485360464596) nm
Particle 303: Vec3(x=0.17598844221370608, y=-0.16842353243816688, z=0.3388174147676281) nm
Particle 304: Vec3(x=0.11319631991636385, y=-0.16261733682985985, z=0.26120660515983624) nm
Particle 305: Vec3(x=0.12896131564591595, y=-0.20991432907800428, z=0.4167081296121584) nm
Particle 306: Vec3(x=-0.10553965485342516, y=3.0655625477879025, z=0.6619014924013528) nm
Particle 307: Vec3(x=-0.17400238504150628, y=3.129422583313702, z=0.6970405125336901) nm
Particle 308: Vec3(x=-0.017282713811663873, y=3.084244334385167, z=0.7050489547312344) nm
Particle 309: Vec3(x=0.09115388415991575, y=0.1586738500436479, z=1.150137544177328) nm
Particle 310: Vec3(x=0.10828600643772143, y=0.0647048205096097, z=1.1797401145507365) nm
Particle 311: Vec3(x=0.008398575229068705, y=0.16139236638768412, z=1.0940646558027267) nm
Particle 312: Vec3(x=0.09071778582040256, y=3.1162126179748455, z=1.3579069627532219) nm
Particle 313: Vec3(x=0.18047958039341855, y=3.0875260231536443, z=1.3913718669159285) nm
Particle 314: Vec3(x=0.09099129497780024, y=3.214976439029231, z=1.342234274997085) nm
Particle 315: Vec3(x=-0.09306498012551372, y=3.109743759520493, z=1.7113893826178799) nm
Particle 316: Vec3(x=-0.12534917389346495, y=3.1396053886327295, z=1.621578390876669) nm
Particle 317: Vec3(x=0.005867766496983997, y=3.1230359160597665, z=1.7173585130643818) nm
Particle 318: Vec3(x=0.09459820346781121, y=0.06689211539640207, z=2.0413528262023477) nm
Particle 319: Vec3(x=0.05433534626778356, y=-0.023845465348361607, z=2.0534190629272304) nm
Particle 320: Vec3(x=0.06476864902566894, y=0.10523896045448936, z=1.9539473489489312) nm
Particle 321: Vec3(x=0.3542792980889135, y=3.141336155210512, z=2.22604139026507) nm
Particle 322: Vec3(x=0.3813581353639238, y=3.233915247083444, z=2.1996624475675324) nm
Particle 323: Vec3(x=0.2606439921079409, y=3.142716014986901, z=2.2611202408572764) nm
Particle 324: Vec3(x=-0.14598438782639783, y=3.2876315375278478, z=2.2751585560606276) nm
Particle 325: Vec3(x=-0.2055689252331934, y=3.209775931642137, z=2.2554560731660716) nm
Particle 326: Vec3(x=-0.1588589042559027, y=3.3579834931561447, z=2.2052668579556043) nm
Particle 327: Vec3(x=0.22593891410824138, y=3.158319319581301, z=2.9566935737317923) nm
Particle 328: Vec3(x=0.12809564214260283, y=3.1392479787108005, z=2.94875768143902) nm
Particle 329: Vec3(x=0.23937066484423525, y=3.254833222443886, z=2.979158099643123) nm
Particle 330: Vec3(x=0.25140624242189485, y=0.4178830180766309, z=3.142038901560578) nm
Particle 331: Vec3(x=0.2109895979303052, y=0.49500185855567047, z=3.191224057748519) nm
Particle 332: Vec3(x=0.2025339302884924, y=0.40398094998072953, z=3.0559097548829555) nm
Particle 333: Vec3(x=0.05043805847396598, y=0.3217264475870556, z=0.11908411405760884) nm
Particle 334: Vec3(x=0.09236848457968323, y=0.23129293321161823, z=0.1270602749338556) nm
Particle 335: Vec3(x=0.05970107304166108, y=0.35458869454733943, z=0.025093318849443835) nm
Particle 336: Vec3(x=-0.19749484933570358, y=0.2829997354017213, z=0.3498011615464753) nm
Particle 337: Vec3(x=-0.16583706722808145, y=0.2856973186983252, z=0.44461945184116175) nm
Particle 338: Vec3(x=-0.2349386440658642, y=0.3722377712794195, z=0.32461117371560344) nm
Particle 339: Vec3(x=0.10145205308720982, y=0.17870868130509218, z=0.7949650197327801) nm
Particle 340: Vec3(x=0.11452105774186223, y=0.09710344605258218, z=0.8512658811359807) nm
Particle 341: Vec3(x=0.12055120794815291, y=0.2602812882117083, z=0.8495647668391507) nm
Particle 342: Vec3(x=0.26494817722419395, y=0.35168676308985475, z=1.2597399178188768) nm
Particle 343: Vec3(x=0.20009006650969927, y=0.298014733346434, z=1.2057701207487477) nm
Particle 344: Vec3(x=0.3170934626089849, y=0.4117345959626487, z=1.199117089796399) nm
Particle 345: Vec3(x=0.21065341303071386, y=0.23280332261379874, z=1.488803706405411) nm
Particle 346: Vec3(x=0.22930744527214397, y=0.2797040733526154, z=1.402476729397674) nm
Particle 347: Vec3(x=0.14675342060002222, y=0.15757916054758161, z=1.4727376954874427) nm
Particle 348: Vec3(x=0.1582837490837488, y=0.3563545351320889, z=1.7196078406117925) nm
Particle 349: Vec3(x=0.17046786011235493, y=0.312872303152862, z=1.6303842829682502) nm
Particle 350: Vec3(x=0.16724270155597964, y=0.4554764309620284, z=1.7098822436788443) nm
Particle 351: Vec3(x=0.23069583316103925, y=0.33637471108950284, z=2.1841003921587627) nm
Particle 352: Vec3(x=0.1745948133452948, y=0.36153028813699495, z=2.105234221863354) nm
Particle 353: Vec3(x=0.32651516501896694, y=0.35767549734358395, z=2.16499718705382) nm
Particle 354: Vec3(x=0.04249192023582611, y=0.3934853309925216, z=2.362277810978797) nm
Particle 355: Vec3(x=0.12762706602972018, y=0.38115452475260736, z=2.311288023117409) nm
Particle 356: Vec3(x=-0.026960262768304315, y=0.330879192044182, z=2.3268255058356164) nm
Particle 357: Vec3(x=0.0487964099824579, y=0.7081716783923377, z=2.657603054647589) nm
Particle 358: Vec3(x=-0.03539926185508277, y=0.7313673285348389, z=2.6088890837940952) nm
Particle 359: Vec3(x=0.026070172418587986, y=0.6616119586483975, z=2.7431349838996497) nm
Particle 360: Vec3(x=0.023081270046895586, y=0.8712675079317985, z=3.1822768369601913) nm
Particle 361: Vec3(x=-0.050786404407664784, y=0.9161379006650023, z=3.2325780777467403) nm
Particle 362: Vec3(x=0.010880128783798742, y=0.8867939043216516, z=3.0842459057953477) nm
Particle 363: Vec3(x=0.17097423998925818, y=0.9373733795718393, z=0.24390950073489717) nm
Particle 364: Vec3(x=0.2680675842992536, y=0.9226657046523415, z=0.262792484799559) nm
Particle 365: Vec3(x=0.13465809218447117, y=0.8591894405219443, z=0.19323002381093501) nm
Particle 366: Vec3(x=0.13591990951844357, y=0.6398128957285584, z=0.7580441348258897) nm
Particle 367: Vec3(x=0.16465518402050736, y=0.6434263073085488, z=0.8537584365475649) nm
Particle 368: Vec3(x=0.10571735954161925, y=0.7305663403760616, z=0.728861630520515) nm
Particle 369: Vec3(x=0.2169987752740312, y=0.6465268117255007, z=1.0165045579389018) nm
Particle 370: Vec3(x=0.13923622304732347, y=0.6951454677830236, z=1.056369480519688) nm
Particle 371: Vec3(x=0.2854910389207585, y=0.6294420128212734, z=1.0873347758192142) nm
Particle 372: Vec3(x=0.09315271785470886, y=0.8759634852459312, z=1.3027574114559353) nm
Particle 373: Vec3(x=0.18117529861903275, y=0.9214439216224212, z=1.289209146599676) nm
Particle 374: Vec3(x=0.052368152456287474, y=0.8551290445431923, z=1.213861148295501) nm
Particle 375: Vec3(x=0.2581779436124998, y=0.825132962763632, z=1.5643345134969573) nm
Particle 376: Vec3(x=0.29364185667572223, y=0.7499852068149357, z=1.508700657400668) nm
Particle 377: Vec3(x=0.25272423403976596, y=0.9080738259550629, z=1.5087371164087855) nm
Particle 378: Vec3(x=0.18131552681591762, y=0.6262646704230489, z=1.729446341810301) nm
Particle 379: Vec3(x=0.19448183983534642, y=0.6953196516366928, z=1.6583263160153048) nm
Particle 380: Vec3(x=0.24517952123931117, y=0.6431422885670944, z=1.8045232125502018) nm
Particle 381: Vec3(x=0.13377958429778414, y=0.7041530790291773, z=2.024971420558124) nm
Particle 382: Vec3(x=0.22986871195142697, y=0.6968352600648515, z=1.998263193915561) nm
Particle 383: Vec3(x=0.12120872616547008, y=0.7850667219999957, z=2.0823731296357413) nm
Particle 384: Vec3(x=0.688868270594309, y=0.7879617534167691, z=2.344891166850956) nm
Particle 385: Vec3(x=0.6714935771577887, y=0.7747850044030512, z=2.2472976547129067) nm
Particle 386: Vec3(x=0.753216909047851, y=0.8634798261580717, z=2.357392115480476) nm
Particle 387: Vec3(x=-0.048612087506150196, y=0.6406209302183392, z=2.913002187710523) nm
Particle 388: Vec3(x=-0.07587173720293981, y=0.5957121499226511, z=2.9980910427315255) nm
Particle 389: Vec3(x=-0.05949158158465659, y=0.7395661820966494, z=2.9225663937599937) nm
Particle 390: Vec3(x=0.40803830571137856, y=1.2655209747256913, z=2.6361875658666234) nm
Particle 391: Vec3(x=0.41718686792069415, y=1.3327312914964664, z=2.7096659805684773) nm
Particle 392: Vec3(x=0.4470032302404248, y=1.1782999010529747, z=2.665754764953576) nm
Particle 393: Vec3(x=0.14386396915313687, y=1.2073440361553673, z=0.28696437246133316) nm
Particle 394: Vec3(x=0.13541898627378599, y=1.1128309649474983, z=0.25540550788975863) nm
Particle 395: Vec3(x=0.12356548847179277, y=1.2696475718701241, z=0.21142470462057317) nm
Particle 396: Vec3(x=0.3251905290273305, y=0.9786586069686456, z=0.7519912065626968) nm
Particle 397: Vec3(x=0.36933166898015446, y=0.9034608357462232, z=0.8009488950790948) nm
Particle 398: Vec3(x=0.3199516388134781, y=0.9565114657439467, z=0.6546153447543223) nm
Particle 399: Vec3(x=0.15627390004603206, y=0.97650057997066, z=0.9659859610681591) nm
Particle 400: Vec3(x=0.21034617289248292, y=0.9718560083669154, z=0.881994190269706) nm
Particle 401: Vec3(x=0.09163700546245535, y=1.052556153860608, z=0.9598522968382355) nm
Particle 402: Vec3(x=0.34709569951215397, y=0.9054291738389897, z=1.16084003913916) nm
Particle 403: Vec3(x=0.41814974247764164, y=0.9748344290961641, z=1.1724259710813179) nm
Particle 404: Vec3(x=0.2834111546659397, y=0.9345212836476076, z=1.0894402618801442) nm
Particle 405: Vec3(x=0.2747526819338308, y=1.060104518153591, z=1.436348767594961) nm
Particle 406: Vec3(x=0.2081293263573717, y=1.13093793747264, z=1.4130259140532588) nm
Particle 407: Vec3(x=0.360568584109789, y=1.1030341767898795, z=1.4645032635258306) nm
Particle 408: Vec3(x=0.06418441609655746, y=1.016626946216434, z=1.8824681166885733) nm
Particle 409: Vec3(x=0.13580951020781384, y=0.9570939093247599, z=1.846058451625139) nm
Particle 410: Vec3(x=0.10584981245752986, y=1.0895316079853141, z=1.9367719410149637) nm
Particle 411: Vec3(x=0.11969593074838493, y=0.9349788546810895, z=2.1723059240493554) nm
Particle 412: Vec3(x=0.02976479589391625, y=0.9643028184073348, z=2.1398637226260173) nm
Particle 413: Vec3(x=0.12140126574977085, y=0.9371349352403429, z=2.2722681341448627) nm
Particle 414: Vec3(x=0.13167562656361745, y=0.9220028771579982, z=2.4416828797120815) nm
Particle 415: Vec3(x=0.10916220668077677, y=0.8250322272171842, z=2.4322045215600463) nm
Particle 416: Vec3(x=0.059407747752241294, y=0.9681215981449682, z=2.4931650860037067) nm
Particle 417: Vec3(x=-0.036058582616056704, y=0.9164271146185077, z=2.919266885391907) nm
Particle 418: Vec3(x=-0.11924917439038331, y=0.9278700149329183, z=2.864967845154947) nm
Particle 419: Vec3(x=0.04395860651714627, y=0.9318897558617839, z=2.8613172825716444) nm
Particle 420: Vec3(x=-0.06720482245505947, y=1.165682449225358, z=3.035236932068191) nm
Particle 421: Vec3(x=-0.05686621616113363, y=1.0730443486432815, z=2.9990251130242997) nm
Particle 422: Vec3(x=0.013640686420113735, y=1.189677464575583, z=3.088979310421591) nm
Particle 423: Vec3(x=0.10187689368696254, y=1.389265369789714, z=0.0924312850861749) nm
Particle 424: Vec3(x=0.09829945739673299, y=1.347590036761018, z=0.0015997439533731812) nm
Particle 425: Vec3(x=0.17817436950615856, y=1.4537786326150122, z=0.0965220553408368) nm
Particle 426: Vec3(x=0.16136289627178751, y=1.2021802302433975, z=0.6890022240222295) nm
Particle 427: Vec3(x=0.20226369690757326, y=1.1144101310819023, z=0.7139728967916255) nm
Particle 428: Vec3(x=0.23362965297189414, y=1.2670203313036614, z=0.6650590106087051) nm
Particle 429: Vec3(x=-0.019641806179511657, y=1.1770916382006853, z=0.9198273029706369) nm
Particle 430: Vec3(x=-0.024958961244688008, y=1.2325652249626176, z=1.0028598829125035) nm
Particle 431: Vec3(x=0.029710451266810177, y=1.2276563985108644, z=0.8490631877868142) nm
Particle 432: Vec3(x=0.1523533075724652, y=1.3062014746563129, z=1.3792550683690006) nm
Particle 433: Vec3(x=0.24948738630831563, y=1.3177805701234633, z=1.3584970435515122) nm
Particle 434: Vec3(x=0.13530367891981804, y=1.3319013742211987, z=1.4743803837334442) nm
Particle 435: Vec3(x=0.3198528753539753, y=1.2144097048985418, z=1.7395783558761182) nm
Particle 436: Vec3(x=0.24293062898548523, y=1.266174508258533, z=1.7021167295800002) nm
Particle 437: Vec3(x=0.393120619327214, y=1.2097579192081003, z=1.671679910525835) nm
Particle 438: Vec3(x=0.2283018293106907, y=1.216061047628152, z=1.9983415189743847) nm
Particle 439: Vec3(x=0.2619110792409101, y=1.227734103283401, z=1.9048847996396001) nm
Particle 440: Vec3(x=0.3019573766135228, y=1.235973048186683, z=2.0629818537762756) nm
Particle 441: Vec3(x=-0.01946151617310137, y=1.2438200197838443, z=2.114019743748237) nm
Particle 442: Vec3(x=-0.06309763156871662, y=1.333226949399076, z=2.1039058588378405) nm
Particle 443: Vec3(x=0.0677204901898398, y=1.2435488434735904, z=2.0650378641603315) nm
Particle 444: Vec3(x=0.09027474100851489, y=1.2553878649552423, z=2.3602952540576796) nm
Particle 445: Vec3(x=0.04366201294756187, y=1.2415351395954461, z=2.2729147305936666) nm
Particle 446: Vec3(x=0.17533316245159472, y=1.2028155986346316, z=2.3614007193666944) nm
Particle 447: Vec3(x=-0.04243868319819741, y=1.096041548791857, z=2.556930247670633) nm
Particle 448: Vec3(x=-0.08938281041976323, y=1.1409098024093471, z=2.632976871755764) nm
Particle 449: Vec3(x=-0.017415603969986527, y=1.1643043051640989, z=2.48827136698921) nm
Particle 450: Vec3(x=0.2982752738153594, y=1.5709734275044325, z=0.10003604149262244) nm
Particle 451: Vec3(x=0.24499507466107606, y=1.6543845354570723, z=0.11431216653466969) nm
Particle 452: Vec3(x=0.3931269221926083, y=1.5869171735005483, z=0.12740321273397084) nm
Particle 453: Vec3(x=0.19960208375715227, y=1.692053136091338, z=0.39399384644604446) nm
Particle 454: Vec3(x=0.19650412504740283, y=1.5922419373239372, z=0.399297387760136) nm
Particle 455: Vec3(x=0.14860915172789751, y=1.731102952657368, z=0.47064130568144535) nm
Particle 456: Vec3(x=0.15140556822922382, y=1.5165812825670542, z=0.8646907745822503) nm
Particle 457: Vec3(x=0.21673559986755198, y=1.586205232167031, z=0.8349503491270194) nm
Particle 458: Vec3(x=0.08924899768774903, y=1.5559582965521366, z=0.9324108735644913) nm
Particle 459: Vec3(x=0.2184992620833756, y=1.653895262358835, z=1.1330766484647017) nm
Particle 460: Vec3(x=0.12639595354745725, y=1.616454291373327, z=1.1223456398251095) nm
Particle 461: Vec3(x=0.22206048964890124, y=1.7455652072432732, z=1.0932779153047902) nm
Particle 462: Vec3(x=0.2661479870834305, y=1.737961651135566, z=1.383840524616179) nm
Particle 463: Vec3(x=0.2551340470943769, y=1.697619901466412, z=1.2930042066724619) nm
Particle 464: Vec3(x=0.3541359446673482, y=1.71001812186389, z=1.4222759092256363) nm
Particle 465: Vec3(x=0.11924926215004628, y=1.7104217687301846, z=1.606262080725324) nm
Particle 466: Vec3(x=0.16256473818765316, y=1.7115450626439292, z=1.5161371227811338) nm
Particle 467: Vec3(x=0.18082516972423496, y=1.6674469060967494, z=1.672304257295116) nm
Particle 468: Vec3(x=0.09909378980086073, y=1.3405102907806425, z=1.6475904070161105) nm
Particle 469: Vec3(x=0.03869431378112355, y=1.261028437075356, z=1.6417134583064634) nm
Particle 470: Vec3(x=0.06480255899755527, y=1.4033411087032017, z=1.7174216328910719) nm
Particle 471: Vec3(x=0.12678458766409345, y=1.6877140246465183, z=1.977843663898674) nm
Particle 472: Vec3(x=0.08503919571941188, y=1.6093269009563973, z=1.931878662114732) nm
Particle 473: Vec3(x=0.08983014037440859, y=1.7723746564902758, z=1.9395429257941297) nm
Particle 474: Vec3(x=0.14841495291303358, y=1.4964778708784565, z=2.2341925359181505) nm
Particle 475: Vec3(x=0.16301693357666475, y=1.5763677622743462, z=2.2925396670513534) nm
Particle 476: Vec3(x=0.14078947946311882, y=1.4145960074585398, z=2.2910890463170315) nm
Particle 477: Vec3(x=0.6463206328923903, y=1.84561102650743, z=3.0796909846725207) nm
Particle 478: Vec3(x=0.7013296183853562, y=1.7645741681325793, z=3.0595157672562876) nm
Particle 479: Vec3(x=0.5551234986490582, y=1.8346808124205094, z=3.04014843260717) nm
Particle 480: Vec3(x=0.1506901408289449, y=1.724552323904682, z=-0.10969665110250543) nm
Particle 481: Vec3(x=0.15891369026225224, y=1.7633750994694963, z=-0.01790795010840034) nm
Particle 482: Vec3(x=0.05520170092604099, y=1.7006752365670883, z=-0.1273557236490933) nm
Particle 483: Vec3(x=0.17936302702893667, y=1.8104799133898026, z=0.1485003221853525) nm
Particle 484: Vec3(x=0.17286150536642758, y=1.7725764513306983, z=0.2408098995759418) nm
Particle 485: Vec3(x=0.16673309541161616, y=1.909609872530542, z=0.1522065771847246) nm
Particle 486: Vec3(x=0.23110149537283287, y=1.9028240046117741, z=1.0362073375148124) nm
Particle 487: Vec3(x=0.3185501023139249, y=1.9311021424305437, z=1.0756165796235906) nm
Particle 488: Vec3(x=0.22520545023739313, y=1.9349208430764295, z=0.9416820503670978) nm
Particle 489: Vec3(x=0.4699475771992112, y=1.9721265518054287, z=1.1570144878666786) nm
Particle 490: Vec3(x=0.5213908445861265, y=2.0330008988857675, z=1.0966166037470837) nm
Particle 491: Vec3(x=0.43631449823550006, y=2.02386663700263, z=1.2357023514876357) nm
Particle 492: Vec3(x=0.11825080472225795, y=1.959506083563323, z=1.3645851253703005) nm
Particle 493: Vec3(x=0.09389724531434385, y=1.9876257090332186, z=1.4574085658668756) nm
Particle 494: Vec3(x=0.17999362272433675, y=1.8809496741396072, z=1.3686735555872622) nm
Particle 495: Vec3(x=0.12409195645751941, y=1.980655439618455, z=1.6431332552537232) nm
Particle 496: Vec3(x=0.12066200663796639, y=1.8809095982588329, z=1.6368880271778519) nm
Particle 497: Vec3(x=0.2172607971061323, y=2.009484097511751, z=1.6652347464768944) nm
Particle 498: Vec3(x=0.006299405141906608, y=1.9076582433568083, z=1.8822396903288876) nm
Particle 499: Vec3(x=0.033062893288564835, y=1.9456586204281725, z=1.793697681414017) nm
Particle 500: Vec3(x=-0.019630295405517535, y=1.9819627066776144, z=1.94393651081545) nm
Particle 501: Vec3(x=-0.05235562465358101, y=1.821777559495803, z=2.1833085184601093) nm
Particle 502: Vec3(x=-0.04758078839099775, y=1.91214405185327, z=2.1407515179114736) nm
Particle 503: Vec3(x=-0.0022790419780341106, y=1.755838992869102, z=2.127233197714005) nm
Particle 504: Vec3(x=0.2966810813998876, y=1.9338852788960994, z=2.2817820094456813) nm
Particle 505: Vec3(x=0.2298253467425786, y=2.006133302118581, z=2.299403989524506) nm
Particle 506: Vec3(x=0.25420591992761765, y=1.8446802690282578, z=2.297219858078379) nm
Particle 507: Vec3(x=-0.12772269170910455, y=1.7456487886755878, z=2.646809337033784) nm
Particle 508: Vec3(x=-0.09903997895092337, y=1.7822814328930223, z=2.735326858827459) nm
Particle 509: Vec3(x=-0.1267739524238548, y=1.818759906495926, z=2.5785900974979135) nm
Particle 510: Vec3(x=0.08822407443078284, y=2.088417070640388, z=-0.15065209295711862) nm
Particle 511: Vec3(x=0.12034010816765706, y=2.1728615423329014, z=-0.10778378443430074) nm
Particle 512: Vec3(x=0.0249668285809905, y=2.041659687251174, z=-0.08890852451378847) nm
Particle 513: Vec3(x=0.11547988692613291, y=1.8393383347578867, z=0.6086780181667392) nm
Particle 514: Vec3(x=0.045773329849572955, y=1.8710876057133445, z=0.5443897611336508) nm
Particle 515: Vec3(x=0.1315947001042524, y=1.9097557228573496, z=0.6778278883582814) nm
Particle 516: Vec3(x=0.17337629424102602, y=2.0216983360112097, z=0.7982216700927905) nm
Particle 517: Vec3(x=0.2483530231594392, y=2.0858094161829945, z=0.8146003091670545) nm
Particle 518: Vec3(x=0.08624172383563199, y=2.0706081229386983, z=0.8021459128220727) nm
Particle 519: Vec3(x=0.3711027460251293, y=2.1901582774687176, z=0.8663236732903854) nm
Particle 520: Vec3(x=0.46860285670371254, y=2.170172810732884, z=0.8760349983821598) nm
Particle 521: Vec3(x=0.35582617726398136, y=2.2413241352784445, z=0.7817737960610014) nm
Particle 522: Vec3(x=0.3569053630531825, y=2.101152166664338, z=1.3693521911469015) nm
Particle 523: Vec3(x=0.2633993605758941, y=2.0692371063552217, z=1.3539231041938111) nm
Particle 524: Vec3(x=0.3585528976670006, y=2.201135620494931, z=1.3685809014314043) nm
Particle 525: Vec3(x=-0.020287500560356973, y=2.1849031754915376, z=1.5260109732992286) nm
Particle 526: Vec3(x=-0.04031384915363785, y=2.268929810953756, z=1.5763942065514036) nm
Particle 527: Vec3(x=0.026446463328565165, y=2.120230706598796, z=1.5862887360693374) nm
Particle 528: Vec3(x=0.15177769836196195, y=2.2675496547103853, z=1.7926484667096867) nm
Particle 529: Vec3(x=0.1750002547066135, y=2.199619283692818, z=1.862262961380397) nm
Particle 530: Vec3(x=0.23550505290386697, y=2.310285525018242, z=1.7585401717000062) nm
Particle 531: Vec3(x=0.24589260493357232, y=2.097268862323494, z=1.9810005782580797) nm
Particle 532: Vec3(x=0.2847142073536438, y=2.019144801646579, z=1.932117916434987) nm
Particle 533: Vec3(x=0.318465260485417, y=2.1627063484518687, z=2.0022407612463526) nm
Particle 534: Vec3(x=0.16490787870919976, y=2.081378412432308, z=2.6632304518704135) nm
Particle 535: Vec3(x=0.2432113991289438, y=2.105120893723908, z=2.6057425960222784) nm
Particle 536: Vec3(x=0.09582191727324635, y=2.153395399072239, z=2.6568520613369633) nm
Particle 537: Vec3(x=0.21058595953571904, y=2.0668005959559763, z=2.9488991071554995) nm
Particle 538: Vec3(x=0.1839896625104433, y=2.069997801540542, z=2.852553815838194) nm
Particle 539: Vec3(x=0.2463618848703554, y=1.9759768894208474, z=2.9706048159827767) nm
Particle 540: Vec3(x=0.1939084952146189, y=2.319426016969065, z=-0.06698990868246271) nm
Particle 541: Vec3(x=0.11618199076868307, y=2.3813750904750948, z=-0.05599431427453587) nm
Particle 542: Vec3(x=0.2674802079805768, y=2.3469465479266045, z=-0.0051043388416532) nm
Particle 543: Vec3(x=-0.012377709270922998, y=2.5722102283905444, z=0.3407853566908957) nm
Particle 544: Vec3(x=-0.0713540268057275, y=2.651574005435855, z=0.32584597380004793) nm
Particle 545: Vec3(x=0.06095748505935405, y=2.5719111589667563, z=0.2728010928643051) nm
Particle 546: Vec3(x=0.28696622965340074, y=2.275959154965005, z=0.617946769122431) nm
Particle 547: Vec3(x=0.23775511432074142, y=2.3629110554235107, z=0.6137475510531841) nm
Particle 548: Vec3(x=0.23816107172248605, y=2.207396063081344, z=0.5639360360343278) nm
Particle 549: Vec3(x=0.1662318616017042, y=2.444157999422049, z=0.9206530816545552) nm
Particle 550: Vec3(x=0.17212813571602292, y=2.424736281800382, z=1.0185715739541013) nm
Particle 551: Vec3(x=0.25834046766358576, y=2.4545295437856383, z=0.8831239455750444) nm
Particle 552: Vec3(x=0.13238427298068497, y=2.3989256256561835, z=1.2179459332999005) nm
Particle 553: Vec3(x=0.21953666692239487, y=2.353050826255664, z=1.200626484457217) nm
Particle 554: Vec3(x=0.05960276146439009, y=2.330698837828592, z=1.224871054393102) nm
Particle 555: Vec3(x=0.4044048266913609, y=2.366987558714802, z=1.439344866299014) nm
Particle 556: Vec3(x=0.5042145429051909, y=2.360875863788279, z=1.4385275337699432) nm
Particle 557: Vec3(x=0.3725123797258717, y=2.378949918516539, z=1.5333649390098478) nm
Particle 558: Vec3(x=-0.01935420505227028, y=2.4251975207181604, z=1.671704132352207) nm
Particle 559: Vec3(x=-0.02578240138327137, y=2.51198429505524, z=1.720966028277132) nm
Particle 560: Vec3(x=0.04489085143592165, y=2.3647868228639477, z=1.7188541121997032) nm
Particle 561: Vec3(x=0.38384829446702584, y=2.3995879816591548, z=2.2549629329725573) nm
Particle 562: Vec3(x=0.31338818335573587, y=2.3493930555579303, z=2.30512110712095) nm
Particle 563: Vec3(x=0.3876864057446966, y=2.366414078035638, z=2.1607039211051444) nm
Particle 564: Vec3(x=-0.013789230830981797, y=2.2951253792593533, z=2.6477942860742045) nm
Particle 565: Vec3(x=-0.10498896168023508, y=2.258124453938644, z=2.6655013726911014) nm
Particle 566: Vec3(x=-0.021130748508435254, y=2.374252864586738, z=2.587090550752732) nm
Particle 567: Vec3(x=-0.0020346697618405726, y=2.2548449988124917, z=3.063626078941419) nm
Particle 568: Vec3(x=0.023090034036226916, y=2.349992538826562, z=3.0813938921538964) nm
Particle 569: Vec3(x=-0.016702565919931994, y=2.207471203431678, z=3.1504625726035624) nm
Particle 570: Vec3(x=0.19526402371181875, y=2.6090934740872886, z=-0.16920881136836682) nm
Particle 571: Vec3(x=0.2072778969222063, y=2.6944589807215973, z=-0.21988817033802732) nm
Particle 572: Vec3(x=0.26849951663755434, y=2.5454184349123476, z=-0.19333457063139303) nm
Particle 573: Vec3(x=0.32041254527148755, y=2.8805917960077263, z=0.008669513267533211) nm
Particle 574: Vec3(x=0.27167935145039557, y=2.8435197288303677, z=0.08773112185992485) nm
Particle 575: Vec3(x=0.3131196887688504, y=2.980325452126258, z=0.008780775505453756) nm
Particle 576: Vec3(x=-0.05763295474023251, y=2.756804223201594, z=0.5894766187865157) nm
Particle 577: Vec3(x=-0.00928654017657513, y=2.734702434609378, z=0.6741768870144687) nm
Particle 578: Vec3(x=0.006101389430806809, y=2.7983730501751545, z=0.5245923657265248) nm
Particle 579: Vec3(x=0.15014053005747632, y=2.8838447249505914, z=0.973524872515948) nm
Particle 580: Vec3(x=0.0759341981384118, y=2.8821918133546376, z=1.0405374719611031) nm
Particle 581: Vec3(x=0.18695958532595822, y=2.9765794831052985, z=0.9668448951845677) nm
Particle 582: Vec3(x=-0.030817924619335208, y=2.947367363095599, z=1.1859260843519566) nm
Particle 583: Vec3(x=-0.0662966756384985, y=2.8729421233810073, z=1.2425135583861366) nm
Particle 584: Vec3(x=0.02307280933423162, y=3.0096144757184398, z=1.2426806970463313) nm
Particle 585: Vec3(x=-0.12245003843512253, y=2.773848869777164, z=1.3785968965177333) nm
Particle 586: Vec3(x=-0.14644193682170378, y=2.8088465155670734, z=1.4691482846848687) nm
Particle 587: Vec3(x=-0.06392338158774638, y=2.693359921127402, z=1.388403011015773) nm
Particle 588: Vec3(x=-0.01644434152207392, y=2.659745258964349, z=1.8099882378184187) nm
Particle 589: Vec3(x=-0.11101610201555573, y=2.689713723931672, z=1.822560967143791) nm
Particle 590: Vec3(x=0.036539252439820216, y=2.73337905112273, z=1.767907319086994) nm
Particle 591: Vec3(x=0.0877634991274061, y=2.9335656951359, z=1.9773341754794234) nm
Particle 592: Vec3(x=0.11454743031900456, y=2.905729683755938, z=1.8850965595171623) nm
Particle 593: Vec3(x=0.10015678890886123, y=3.0322956643157073, z=1.98727398695502) nm
Particle 594: Vec3(x=-0.015457656121772176, y=2.495746169734836, z=2.456406202572995) nm
Particle 595: Vec3(x=-0.09664826840513485, y=2.5528362319169844, z=2.4686049555877227) nm
Particle 596: Vec3(x=0.05712579475982711, y=2.549703330320044, z=2.413741606269693) nm
Particle 597: Vec3(x=0.11232281476089015, y=2.8571884124084197, z=2.9055962978234895) nm
