LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.6 on Mon Aug 08 19:28:00 CDT 2022
 512 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 0.003735 25.072535  xlo xhi
 -0.194845 24.873955  ylo yhi
 -0.028463 25.040337  zlo zhi

 Masses

 1 18.015400 #water

 Atoms

398 1 1 0.000000 23.303406 20.658855 21.869045 #  UNK
399 1 1 0.000000 13.875211 21.595787 11.737211 #  UNK
400 1 1 0.000000 14.260289 5.813162 10.079039 #  UNK
401 1 1 0.000000 7.701609 17.412134 22.493227 #  UNK
402 1 1 0.000000 22.782284 12.520400 19.732183 #  UNK
403 1 1 0.000000 16.065849 19.286667 22.764423 #  UNK
404 1 1 0.000000 20.830395 4.522493 15.008127 #  UNK
405 1 1 0.000000 14.516950 5.035701 4.654515 #  UNK
406 1 1 0.000000 2.288682 3.470216 13.842944 #  UNK
407 1 1 0.000000 11.264356 7.756295 18.967911 #  UNK
408 1 1 0.000000 9.159321 19.822454 22.462465 #  UNK
409 1 1 0.000000 13.153411 14.164773 17.398745 #  UNK
410 1 1 0.000000 0.248135 12.071356 2.334419 #  UNK
411 1 1 0.000000 10.981833 11.364722 22.806101 #  UNK
412 1 1 0.000000 23.331818 18.868372 14.182323 #  UNK
413 1 1 0.000000 11.811128 7.329700 14.915250 #  UNK
414 1 1 0.000000 8.434701 0.623136 11.422111 #  UNK
415 1 1 0.000000 5.936914 21.629061 15.541017 #  UNK
416 1 1 0.000000 11.554995 17.986055 16.522583 #  UNK
417 1 1 0.000000 11.186794 19.483284 4.965707 #  UNK
418 1 1 0.000000 16.898155 20.985361 15.817616 #  UNK
419 1 1 0.000000 9.156817 21.569012 9.956068 #  UNK
420 1 1 0.000000 1.913461 15.117328 11.110511 #  UNK
421 1 1 0.000000 4.307459 11.967383 16.499573 #  UNK
422 1 1 0.000000 16.255383 23.988899 3.613907 #  UNK
423 1 1 0.000000 4.997173 14.535539 2.218317 #  UNK
424 1 1 0.000000 15.331411 10.614864 0.871734 #  UNK
425 1 1 0.000000 1.441577 3.155416 5.707987 #  UNK
426 1 1 0.000000 5.868252 8.162458 5.291339 #  UNK
427 1 1 0.000000 18.387627 3.165767 15.493956 #  UNK
428 1 1 0.000000 1.272169 10.716128 5.411058 #  UNK
429 1 1 0.000000 4.085093 2.590414 22.332571 #  UNK
430 1 1 0.000000 11.083561 13.664072 5.981144 #  UNK
431 1 1 0.000000 3.193752 12.982378 5.396996 #  UNK
432 1 1 0.000000 16.036301 11.999694 11.127649 #  UNK
433 1 1 0.000000 23.186928 18.697041 18.961622 #  UNK
434 1 1 0.000000 0.152039 9.584906 19.697945 #  UNK
435 1 1 0.000000 18.962505 10.561550 19.779150 #  UNK
436 1 1 0.000000 18.682966 1.932061 0.473201 #  UNK
437 1 1 0.000000 1.348408 6.757740 6.255815 #  UNK
438 1 1 0.000000 1.885186 8.848745 22.442305 #  UNK
439 1 1 0.000000 2.739882 6.630260 17.866127 #  UNK
440 1 1 0.000000 23.065872 17.365767 16.689156 #  UNK
441 1 1 0.000000 11.437483 1.585549 16.724304 #  UNK
442 1 1 0.000000 23.656033 12.095345 5.816000 #  UNK
443 1 1 0.000000 18.705328 7.629850 10.182512 #  UNK
444 1 1 0.000000 4.595223 1.144552 20.173302 #  UNK
445 1 1 0.000000 20.501179 4.121838 9.546728 #  UNK
446 1 1 0.000000 11.467600 12.866400 12.057489 #  UNK
447 1 1 0.000000 7.552511 14.833811 23.357771 #  UNK
448 1 1 0.000000 13.921306 17.665695 10.198052 #  UNK
449 1 1 0.000000 5.385503 17.532633 11.922633 #  UNK
450 1 1 0.000000 3.973740 17.035189 24.534000 #  UNK
451 1 1 0.000000 13.948289 7.630185 13.226838 #  UNK
452 1 1 0.000000 14.822917 16.806177 19.361895 #  UNK
453 1 1 0.000000 22.943832 2.426673 22.747255 #  UNK
454 1 1 0.000000 23.611305 10.321454 15.990239 #  UNK
455 1 1 0.000000 9.562580 24.601139 13.746433 #  UNK
456 1 1 0.000000 22.312267 19.666639 24.032806 #  UNK
457 1 1 0.000000 4.179401 16.268612 4.758986 #  UNK
458 1 1 0.000000 2.252082 9.382012 15.906894 #  UNK
459 1 1 0.000000 7.368720 6.667394 2.868317 #  UNK
460 1 1 0.000000 20.279795 7.214807 2.313782 #  UNK
461 1 1 0.000000 20.953487 14.014594 6.716134 #  UNK
462 1 1 0.000000 1.313103 5.772622 15.398078 #  UNK
463 1 1 0.000000 4.132678 12.344234 23.136711 #  UNK
464 1 1 0.000000 21.995266 12.275495 10.126218 #  UNK
465 1 1 0.000000 9.466937 19.005533 8.973125 #  UNK
466 1 1 0.000000 10.076235 16.336205 7.224745 #  UNK
467 1 1 0.000000 21.360312 0.705246 0.241180 #  UNK
468 1 1 0.000000 8.677838 10.747472 17.594589 #  UNK
469 1 1 0.000000 22.488588 9.358633 5.541781 #  UNK
470 1 1 0.000000 0.979630 11.878551 15.745267 #  UNK
471 1 1 0.000000 8.892059 12.541150 7.193875 #  UNK
472 1 1 0.000000 10.104095 13.723405 24.506357 #  UNK
473 1 1 0.000000 17.070694 4.881997 12.707395 #  UNK
474 1 1 0.000000 6.394476 13.256156 6.251574 #  UNK
475 1 1 0.000000 2.466719 14.295145 15.378328 #  UNK
476 1 1 0.000000 23.715372 24.210533 19.802744 #  UNK
477 1 1 0.000000 22.260271 18.673845 6.443888 #  UNK
478 1 1 0.000000 4.387707 2.033055 14.803617 #  UNK
479 1 1 0.000000 25.020987 13.255145 7.922035 #  UNK
480 1 1 0.000000 15.270444 21.210266 19.110416 #  UNK
481 1 1 0.000000 0.091528 5.923476 2.059311 #  UNK
482 1 1 0.000000 19.346189 7.218286 23.063684 #  UNK
483 1 1 0.000000 12.823017 2.715466 14.543334 #  UNK
484 1 1 0.000000 13.974811 3.350963 8.924905 #  UNK
485 1 1 0.000000 0.503813 23.398106 15.441283 #  UNK
486 1 1 0.000000 11.177011 4.190649 7.796870 #  UNK
487 1 1 0.000000 15.741484 13.144039 2.445900 #  UNK
488 1 1 0.000000 12.538039 12.474805 1.252870 #  UNK
489 1 1 0.000000 22.815172 14.813994 4.665433 #  UNK
490 1 1 0.000000 17.323383 19.057823 13.276895 #  UNK
491 1 1 0.000000 6.999804 15.589383 16.330322 #  UNK
492 1 1 0.000000 2.143846 8.877696 12.883272 #  UNK
493 1 1 0.000000 12.194439 14.926617 14.064439 #  UNK
494 1 1 0.000000 9.702391 13.494544 9.561511 #  UNK
495 1 1 0.000000 0.012082 20.275824 19.821146 #  UNK
496 1 1 0.000000 11.752028 9.704261 11.884727 #  UNK
497 1 1 0.000000 24.127018 24.127722 22.682129 #  UNK
498 1 1 0.000000 23.763733 9.041150 2.650826 #  UNK
499 1 1 0.000000 21.704266 21.047722 17.580572 #  UNK
500 1 1 0.000000 19.294065 14.030856 24.815022 #  UNK
501 1 1 0.000000 1.309259 4.635770 7.928474 #  UNK
502 1 1 0.000000 12.218095 21.058262 16.385834 #  UNK
503 1 1 0.000000 2.103992 0.129088 14.213244 #  UNK
504 1 1 0.000000 13.278889 18.870399 12.716906 #  UNK
505 1 1 0.000000 14.744800 19.273699 6.273879 #  UNK
506 1 1 0.000000 11.327705 5.653654 10.833940 #  UNK
507 1 1 0.000000 2.601357 0.357303 9.916121 #  UNK
508 1 1 0.000000 19.303217 22.086126 22.023739 #  UNK
509 1 1 0.000000 24.190567 22.495693 17.770956 #  UNK
510 1 1 0.000000 13.772127 20.872677 22.329706 #  UNK
511 1 1 0.000000 11.234400 16.134655 23.456629 #  UNK
512 1 1 0.000000 4.817685 6.378886 23.623676 #  UNK
